132.809,258.454,75.8541
133.479,258.555,75.9704
247.341,150.402,104.484
247.734,150.973,104.484
248.213,151.356,104.61
248.713,151.498,104.736
249.224,151.58,104.736
249.745,151.764,104.736
250.199,152.02,104.736
250.548,152.25,104.61
250.85,152.459,104.107
251.224,152.771,103.603
251.707,153.221,103.477
252.062,153.766,103.477
252.262,154.317,103.477
252.593,154.823,103.477
253.026,155.332,103.477
253.485,155.83,103.477
253.871,156.31,103.603
254.104,156.821,103.855
254.312,157.356,104.107
254.59,157.791,104.484
255.019,158.064,104.988
255.23,158.265,105.108
255.315,158.695,104.922
255.403,159.135,104.61
255.753,159.544,104.61
256.089,160.059,104.736
256.33,160.583,104.61
256.747,160.957,104.61
257.247,161.245,104.862
257.577,161.528,105.24
257.606,161.794,105.995
257.646,162.241,106.75
257.943,162.855,107.128
258.359,163.376,107.254
258.879,163.815,107.128
259.284,164.143,107.254
259.511,164.347,107.757
259.623,164.555,107.789
259.991,164.841,107.616
260.582,165.113,107.505
260.582,165.113,107.505
261.249,165.182,107.505
261.705,164.877,107.505
261.757,164.233,107.505
260.582,165.113,107.505
260.382,165.537,107.505
260.63,166.092,107.38
261.407,166.913,107.505
330.957,197.211,79.8108
330.394,197.59,79.685
329.935,197.882,79.3073
237.78,289.231,67.7259
237.327,289.763,67.7259
237.021,290.295,67.8518
236.986,290.823,67.9777
237.198,291.457,67.8518
237.573,292.161,67.6
237.924,292.751,67.3483
237.924,292.751,67.3483
238.231,293.247,67.3483
238.581,293.713,67.6
238.986,294.153,67.8518
239.397,294.61,68.1036
239.75,295.11,68.3553
240.123,295.547,68.733
240.539,295.982,69.1106
240.885,296.505,69.3624
241.188,296.968,69.7401
241.473,297.418,70.1177
241.705,298.018,70.2436
241.933,298.708,70.2436
242.175,299.393,70.2436
242.412,300.087,70.2436
242.631,300.794,70.2436
242.809,301.482,70.2436
242.945,302.152,70.2436
242.983,302.789,69.9918
243.033,303.271,69.7401
243.033,303.271,69.7401
243.326,303.594,70.1177
243.74,303.913,70.7471
244.178,304.251,71.2507
244.658,304.608,71.7542
245.103,304.991,72.2578
245.578,305.39,72.6354
246.166,305.768,72.7613
246.767,305.997,72.6354
247.087,306.132,72.1319
247.06,306.341,71.2507
247.183,306.542,70.6213
247.449,306.696,70.2436
247.384,306.94,69.3624
247.111,307.247,68.1036
246.822,307.546,66.8447
246.535,307.818,65.7118
246.273,308.066,64.7047
246.184,308.325,63.8235
246.469,308.603,63.1941
243.033,303.271,69.7401
243.293,303.312,69.1106
243.416,303.259,68.3553
243.62,303.114,67.6
243.891,303.034,66.7188
237.924,292.751,67.3483
238.408,292.564,67.2224
238.819,292.218,66.7188
104.781,60.0413,59.1658
105.081,60.5128,58.7881
105.584,60.8555,58.6622
106.049,61.2552,58.5363
106.287,61.7374,58.1587
106.286,62.1785,57.5293
106.162,62.6032,56.8998
106.223,63.0659,56.5222
106.223,63.0659,56.5222
106.577,63.475,56.2704
107.013,63.9298,56.1445
107.367,64.5343,56.1445
106.223,63.0659,56.5222
105.978,63.2166,56.4642
105.624,63.52,56.446
105.181,63.7068,56.1445
104.675,63.6143,55.7669
104.092,63.3035,55.641
103.922,63.2862,56.1445
103.922,63.2862,56.1445
103.809,63.9867,56.2704
103.688,64.7218,56.5036
103.661,65.2674,56.6109
103.673,65.462,56.6481
104.152,65.9914,56.6481
104.681,66.4648,56.6481
104.992,66.8194,56.3963
105.035,67.0754,55.8928
105.023,67.5024,55.5151
105.038,68.0113,55.3892
105.069,68.5211,55.5151
105.059,69.1678,55.641
104.968,69.7572,55.5781
104.809,70.0888,55.3892
104.809,70.0888,55.3892
104.432,70.4688,55.2633
104.087,70.9523,54.9292
103.796,71.3687,54.5533
103.587,71.6834,54.4666
103.587,71.6834,54.4666
104.063,72.1834,54.367
104.561,72.6584,54.2901
105.058,73.1181,54.2002
105.534,73.5858,54.0763
105.997,74.0682,53.9523
106.478,74.5505,53.8876
107.013,75.0377,53.8999
107.628,75.5723,53.9434
108.309,76.1693,53.9754
108.309,76.1693,53.9754
108.051,76.7912,53.7984
107.915,77.4405,53.6889
107.942,78.1109,53.6761
108.088,78.7745,53.7557
108.294,79.4133,53.9188
108.525,80.0312,54.1531
108.782,80.6488,54.4182
109.072,81.2886,54.6504
109.395,81.9532,54.8115
109.737,82.6215,54.9288
110.083,83.2716,55.0718
110.42,83.9022,55.285
110.75,84.5283,55.5521
111.082,85.165,55.8309
111.403,85.8187,56.1001
111.68,86.4878,56.3509
111.878,87.1662,56.557
111.991,87.8487,56.6863
112.043,88.5327,56.7447
112.074,89.2182,56.7867
112.131,89.9099,56.8755
112.262,90.6171,57.0483
112.49,91.3377,57.3103
112.49,91.3377,57.3103
112.796,92.0347,57.6385
113.139,92.6546,57.9896
113.486,93.1783,58.3327
113.818,93.6333,58.6774
114.123,94.0575,59.0594
114.398,94.4707,59.5001
114.664,94.875,59.9948
114.933,95.2598,60.5335
115.193,95.6028,61.116
115.423,95.8739,61.744
115.619,96.0473,62.4101
115.619,96.0473,62.4101
115.786,96.1101,63.1016
115.909,96.0589,63.8149
115.965,95.8945,64.559
115.947,95.6267,65.3368
115.891,95.2823,66.1169
115.864,94.901,66.8356
115.935,94.5172,67.4398
115.935,94.5172,67.4398
116.135,94.1456,67.9269
116.444,93.7841,68.3372
116.811,93.4265,68.7158
116.811,93.4265,68.7158
117.125,93.0107,69.3178
117.433,92.653,69.9303
117.725,92.3753,70.55
117.989,92.1494,71.1686
118.219,91.9271,71.7827
118.418,91.6789,72.3913
118.593,91.4017,72.9934
118.752,91.1067,73.5908
118.752,91.1067,73.5908
